 ,Area,Mean,Min,Max,Perim.,Circ.,AR,Round,Solidity
1,108265.784,0,0,0,1324.131,0.776,1.018,0.982,0.987
2,0.026,0,0,0,0.458,1.000,1.000,1.000,1.000
3,0.026,0,0,0,0.458,1.000,1.000,1.000,1.000
4,0.026,0,0,0,0.458,1.000,1.000,1.000,1.000
5,0.026,0,0,0,0.458,1.000,1.000,1.000,1.000
6,0.026,0,0,0,0.458,1.000,1.000,1.000,1.000
7,0.026,0,0,0,0.458,1.000,1.000,1.000,1.000
8,0.026,0,0,0,0.458,1.000,1.000,1.000,1.000
9,0.026,0,0,0,0.458,1.000,1.000,1.000,1.000
10,0.026,0,0,0,0.458,1.000,1.000,1.000,1.000
11,18172.366,0,0,0,4117.675,0.013,2.324,0.430,0.557
12,0.026,0,0,0,0.458,1.000,1.000,1.000,1.000
13,0.052,0,0,0,0.687,1.000,2.000,0.500,1.000
14,0.262,0,0,0,2.573,0.497,1.737,0.576,0.625
15,0.026,0,0,0,0.458,1.000,1.000,1.000,1.000
16,20.090,0,0,0,86.672,0.034,3.086,0.324,0.363
17,0.341,0,0,0,4.767,0.188,1.597,0.626,0.382
18,0.105,0,0,0,1.563,0.539,3.093,0.323,0.667
19,0.026,0,0,0,0.458,1.000,1.000,1.000,1.000
20,0.026,0,0,0,0.458,1.000,1.000,1.000,1.000
21,0.052,0,0,0,0.687,1.000,2.000,0.500,1.000
22,0.026,0,0,0,0.458,1.000,1.000,1.000,1.000
23,0.157,0,0,0,2.060,0.465,2.745,0.364,0.545
24,0.655,0,0,0,6.922,0.172,1.555,0.643,0.543
25,0.079,0,0,0,1.105,0.809,3.000,0.333,1.000
26,0.026,0,0,0,0.458,1.000,1.000,1.000,1.000
27,1.938,0,0,0,14.010,0.124,1.641,0.609,0.488
28,54.952,0,0,0,230.890,0.013,2.804,0.357,0.365
29,0.131,0,0,0,1.831,0.491,3.986,0.251,0.588
30,0.105,0,0,0,1.602,0.513,3.850,0.260,0.571
31,0.079,0,0,0,1.144,0.754,2.702,0.370,0.667
32,6751.281,0,0,0,2369.905,0.015,2.505,0.399,0.540
33,0.052,0,0,0,0.687,1.000,2.000,0.500,1.000
34,0.026,0,0,0,0.458,1.000,1.000,1.000,1.000
35,0.026,0,0,0,0.458,1.000,1.000,1.000,1.000
36,0.026,0,0,0,0.458,1.000,1.000,1.000,1.000
37,1.729,0,0,0,9.361,0.248,1.586,0.630,0.629
38,2.017,0,0,0,14.413,0.122,1.871,0.535,0.441
39,0.026,0,0,0,0.458,1.000,1.000,1.000,1.000
40,0.026,0,0,0,0.458,1.000,1.000,1.000,1.000
41,0.052,0,0,0,0.687,1.000,2.000,0.500,1.000
42,0.079,0,0,0,0.916,1.000,1.464,0.683,0.857
43,0.026,0,0,0,0.458,1.000,1.000,1.000,1.000
44,0.026,0,0,0,0.458,1.000,1.000,1.000,1.000
45,0.026,0,0,0,0.458,1.000,1.000,1.000,1.000
46,0.026,0,0,0,0.458,1.000,1.000,1.000,1.000
47,0.026,0,0,0,0.458,1.000,1.000,1.000,1.000
48,0.026,0,0,0,0.458,1.000,1.000,1.000,1.000
49,0.131,0,0,0,1.239,1.000,1.553,0.644,0.909
50,0.026,0,0,0,0.458,1.000,1.000,1.000,1.000
51,0.052,0,0,0,0.916,0.785,2.646,0.378,0.667
52,0.026,0,0,0,0.458,1.000,1.000,1.000,1.000
53,0.026,0,0,0,0.458,1.000,1.000,1.000,1.000
54,0.026,0,0,0,0.458,1.000,1.000,1.000,1.000
55,1.545,0,0,0,11.957,0.136,2.078,0.481,0.457
56,0.026,0,0,0,0.458,1.000,1.000,1.000,1.000
57,0.026,0,0,0,0.458,1.000,1.000,1.000,1.000
58,0.052,0,0,0,0.687,1.000,2.000,0.500,1.000
59,0.052,0,0,0,0.781,1.000,2.000,0.500,1.000
60,0.052,0,0,0,0.916,0.785,2.646,0.378,0.667
61,0.026,0,0,0,0.458,1.000,1.000,1.000,1.000
62,0.052,0,0,0,0.781,1.000,2.000,0.500,1.000
63,0.026,0,0,0,0.458,1.000,1.000,1.000,1.000
64,0.026,0,0,0,0.458,1.000,1.000,1.000,1.000
65,0.026,0,0,0,0.458,1.000,1.000,1.000,1.000
66,0.026,0,0,0,0.458,1.000,1.000,1.000,1.000
67,0.026,0,0,0,0.458,1.000,1.000,1.000,1.000
68,0.052,0,0,0,0.781,1.000,2.000,0.500,1.000
69,0.052,0,0,0,0.781,1.000,2.000,0.500,1.000
70,0.026,0,0,0,0.458,1.000,1.000,1.000,1.000
71,0.079,0,0,0,1.239,0.643,2.702,0.370,0.667
72,0.026,0,0,0,0.458,1.000,1.000,1.000,1.000
73,0.026,0,0,0,0.458,1.000,1.000,1.000,1.000
74,0.026,0,0,0,0.458,1.000,1.000,1.000,1.000
75,0.026,0,0,0,0.458,1.000,1.000,1.000,1.000
76,0.026,0,0,0,0.458,1.000,1.000,1.000,1.000
77,0.026,0,0,0,0.458,1.000,1.000,1.000,1.000
78,0.026,0,0,0,0.458,1.000,1.000,1.000,1.000
79,0.052,0,0,0,0.687,1.000,2.000,0.500,1.000
80,0.026,0,0,0,0.458,1.000,1.000,1.000,1.000
81,0.026,0,0,0,0.458,1.000,1.000,1.000,1.000
82,0.026,0,0,0,0.458,1.000,1.000,1.000,1.000
83,0.026,0,0,0,0.458,1.000,1.000,1.000,1.000
84,0.026,0,0,0,0.458,1.000,1.000,1.000,1.000
85,0.026,0,0,0,0.458,1.000,1.000,1.000,1.000
86,0.131,0,0,0,1.697,0.572,1.141,0.877,0.667
87,0.105,0,0,0,1.697,0.457,2.000,0.500,0.571
88,0.026,0,0,0,0.458,1.000,1.000,1.000,1.000
89,0.026,0,0,0,0.458,1.000,1.000,1.000,1.000
90,0.052,0,0,0,0.687,1.000,2.000,0.500,1.000
91,0.157,0,0,0,2.250,0.390,2.402,0.416,0.545
92,0.105,0,0,0,1.373,0.698,1.637,0.611,0.727
93,0.131,0,0,0,1.831,0.491,1.665,0.601,0.556
94,0.052,0,0,0,0.916,0.785,2.646,0.378,0.667
95,0.026,0,0,0,0.458,1.000,1.000,1.000,1.000
96,0.026,0,0,0,0.458,1.000,1.000,1.000,1.000
97,0.079,0,0,0,1.373,0.524,1.567,0.638,0.600
98,0.026,0,0,0,0.458,1.000,1.000,1.000,1.000
99,0.026,0,0,0,0.458,1.000,1.000,1.000,1.000
100,0.052,0,0,0,0.916,0.785,2.646,0.378,0.667
101,0.052,0,0,0,0.916,0.785,2.646,0.378,0.667
102,0.026,0,0,0,0.458,1.000,1.000,1.000,1.000
103,0.026,0,0,0,0.458,1.000,1.000,1.000,1.000
104,0.131,0,0,0,1.926,0.444,1.788,0.559,0.556
105,0.026,0,0,0,0.458,1.000,1.000,1.000,1.000
106,0.026,0,0,0,0.458,1.000,1.000,1.000,1.000
107,0.026,0,0,0,0.458,1.000,1.000,1.000,1.000
108,0.026,0,0,0,0.458,1.000,1.000,1.000,1.000
109,0.026,0,0,0,0.458,1.000,1.000,1.000,1.000
110,0.026,0,0,0,0.458,1.000,1.000,1.000,1.000
111,0.026,0,0,0,0.458,1.000,1.000,1.000,1.000
112,0.079,0,0,0,1.239,0.643,2.702,0.370,0.667
113,0.079,0,0,0,1.373,0.524,4.123,0.243,0.600
114,0.052,0,0,0,0.916,0.785,2.646,0.378,0.667
115,0.026,0,0,0,0.458,1.000,1.000,1.000,1.000
116,0.052,0,0,0,0.916,0.785,2.646,0.378,0.667
117,0.105,0,0,0,1.373,0.698,2.654,0.377,0.667
118,0.079,0,0,0,1.373,0.524,4.123,0.243,0.600
119,0.026,0,0,0,0.458,1.000,1.000,1.000,1.000
120,0.026,0,0,0,0.458,1.000,1.000,1.000,1.000
121,0.917,0,0,0,7.151,0.225,2.043,0.490,0.479
122,0.105,0,0,0,1.373,0.698,2.530,0.395,0.615
123,0.026,0,0,0,0.458,1.000,1.000,1.000,1.000
124,0.026,0,0,0,0.458,1.000,1.000,1.000,1.000
125,0.026,0,0,0,0.458,1.000,1.000,1.000,1.000
126,0.026,0,0,0,0.458,1.000,1.000,1.000,1.000
127,0.052,0,0,0,0.781,1.000,2.000,0.500,1.000
128,0.026,0,0,0,0.458,1.000,1.000,1.000,1.000
129,0.052,0,0,0,0.781,1.000,2.000,0.500,1.000
130,0.079,0,0,0,0.916,1.000,1.464,0.683,0.857
131,0.052,0,0,0,0.687,1.000,2.000,0.500,1.000
132,0.026,0,0,0,0.458,1.000,1.000,1.000,1.000
133,0.026,0,0,0,0.458,1.000,1.000,1.000,1.000
134,0.026,0,0,0,0.458,1.000,1.000,1.000,1.000
135,0.052,0,0,0,0.687,1.000,2.000,0.500,1.000
136,0.026,0,0,0,0.458,1.000,1.000,1.000,1.000
137,0.026,0,0,0,0.458,1.000,1.000,1.000,1.000
138,0.026,0,0,0,0.458,1.000,1.000,1.000,1.000
139,0.026,0,0,0,0.458,1.000,1.000,1.000,1.000
140,0.026,0,0,0,0.458,1.000,1.000,1.000,1.000
141,0.183,0,0,0,2.612,0.338,1.702,0.588,0.467
142,0.026,0,0,0,0.458,1.000,1.000,1.000,1.000
143,0.026,0,0,0,0.458,1.000,1.000,1.000,1.000
144,0.026,0,0,0,0.458,1.000,1.000,1.000,1.000
145,0.026,0,0,0,0.458,1.000,1.000,1.000,1.000
146,0.052,0,0,0,0.687,1.000,2.000,0.500,1.000
147,0.026,0,0,0,0.458,1.000,1.000,1.000,1.000
148,0.026,0,0,0,0.458,1.000,1.000,1.000,1.000
149,0.026,0,0,0,0.458,1.000,1.000,1.000,1.000
150,0.026,0,0,0,0.458,1.000,1.000,1.000,1.000
151,0.026,0,0,0,0.458,1.000,1.000,1.000,1.000
152,0.157,0,0,0,1.697,0.686,1.415,0.707,0.750
153,0.026,0,0,0,0.458,1.000,1.000,1.000,1.000
154,0.026,0,0,0,0.458,1.000,1.000,1.000,1.000
155,0.079,0,0,0,1.373,0.524,4.123,0.243,0.600
0.026,445750,,0,0,0.458,1,000,1,000,0,1.000,0.687,1.000
157,0.500,0.026,0,0,0,0.458,1.000,1.000,1.000,1.000
158,0.026,0,0,0,0.458,1.000,1.000,1.000,1.000
159,0.052,0,0,0,0.781,1.000,2.000,0.500,1.000
160,0.052,0,0,0,0.916,0.785,2.646,0.378,0.667
161,0.026,0,0,0,0.458,1.000,1.000,1.000,1.000
162,0.052,0,0,0,0.781,1.000,2.000,0.500,1.000
163,0.079,0,0,0,0.916,1.000,1.464,0.683,0.857
164,0.052,0,0,0,0.687,1.000,2.000,0.500,1.000
165,0.026,0,0,0,0.458,1.000,1.000,1.000,1.000
166,0.026,0,0,0,0.458,1.000,1.000,1.000,1.000
167,0.026,0,0,0,0.458,1.000,1.000,1.000,1.000
168,0.052,0,0,0,0.916,0.785,2.646,0.378,0.667
169,0.026,0,0,0,0.458,1.000,1.000,1.000,1.000
170,0.026,0,0,0,0.458,1.000,1.000,1.000,1.000
171,0.026,0,0,0,0.458,1.000,1.000,1.000,1.000
172,0.026,0,0,0,0.458,1.000,1.000,1.000,1.000
173,0.157,0,0,0,2.344,0.359,4.668,0.214,0.571
174,0.052,0,0,0,0.781,1.000,2.000,0.500,1.000
175,0.079,0,0,0,1.105,0.809,3.000,0.333,1.000
176,0.026,0,0,0,0.458,1.000,1.000,1.000,1.000
177,0.052,0,0,0,0.687,1.000,2.000,0.500,1.000
178,0.210,0,0,0,2.344,0.479,2.520,0.397,0.615
179,0.052,0,0,0,0.781,1.000,2.000,0.500,1.000
180,0.131,0,0,0,2.060,0.388,2.645,0.378,0.556
181,0.105,0,0,0,1.239,0.857,1.468,0.681,0.800
182,0.026,0,0,0,0.458,1.000,1.000,1.000,1.000
183,0.079,0,0,0,0.916,1.000,1.464,0.683,0.857
184,0.026,0,0,0,0.458,1.000,1.000,1.000,1.000
185,0.052,0,0,0,0.781,1.000,2.000,0.500,1.000
186,0.026,0,0,0,0.458,1.000,1.000,1.000,1.000
187,0.026,0,0,0,0.458,1.000,1.000,1.000,1.000
188,0.026,0,0,0,0.458,1.000,1.000,1.000,1.000
189,0.026,0,0,0,0.458,1.000,1.000,1.000,1.000
190,0.105,0,0,0,1.563,0.539,3.093,0.323,0.667
191,0.026,0,0,0,0.458,1.000,1.000,1.000,1.000
192,0.157,0,0,0,1.563,0.809,1.809,0.553,0.857
193,0.026,0,0,0,0.458,1.000,1.000,1.000,1.000
194,0.026,0,0,0,0.458,1.000,1.000,1.000,1.000
195,0.026,0,0,0,0.458,1.000,1.000,1.000,1.000
196,0.026,0,0,0,0.458,1.000,1.000,1.000,1.000
197,0.026,0,0,0,0.458,1.000,1.000,1.000,1.000
198,0.026,0,0,0,0.458,1.000,1.000,1.000,1.000
199,0.026,0,0,0,0.458,1.000,1.000,1.000,1.000
200,0.131,0,0,0,1.926,0.444,1.788,0.559,0.556
201,0.026,0,0,0,0.458,1.000,1.000,1.000,1.000
202,0.079,0,0,0,1.373,0.524,4.123,0.243,0.600
203,0.052,0,0,0,0.687,1.000,2.000,0.500,1.000
204,0.026,0,0,0,0.458,1.000,1.000,1.000,1.000
205,0.079,0,0,0,1.144,0.754,2.702,0.370,0.667
206,0.052,0,0,0,0.687,1.000,2.000,0.500,1.000
207,0.026,0,0,0,0.458,1.000,1.000,1.000,1.000
208,0.026,0,0,0,0.458,1.000,1.000,1.000,1.000
209,0.026,0,0,0,0.458,1.000,1.000,1.000,1.000
210,0.079,0,0,0,0.916,1.000,1.464,0.683,0.857
211,0.079,0,0,0,1.239,0.643,2.702,0.370,0.667
212,0.026,0,0,0,0.458,1.000,1.000,1.000,1.000
213,0.052,0,0,0,0.916,0.785,2.646,0.378,0.667
214,0.026,0,0,0,0.458,1.000,1.000,1.000,1.000
215,0.052,0,0,0,0.687,1.000,2.000,0.500,1.000
216,0.026,0,0,0,0.458,1.000,1.000,1.000,1.000
217,0.052,0,0,0,0.687,1.000,2.000,0.500,1.000
218,0.026,0,0,0,0.458,1.000,1.000,1.000,1.000
219,0.026,0,0,0,0.458,1.000,1.000,1.000,1.000
220,0.131,0,0,0,1.697,0.572,2.422,0.413,0.714
221,0.026,0,0,0,0.458,1.000,1.000,1.000,1.000
222,0.026,0,0,0,0.458,1.000,1.000,1.000,1.000
223,0.105,0,0,0,1.239,0.857,2.000,0.500,0.800
224,0.079,0,0,0,1.105,0.809,3.000,0.333,1.000
225,0.026,0,0,0,0.458,1.000,1.000,1.000,1.000
226,0.026,0,0,0,0.458,1.000,1.000,1.000,1.000
227,0.026,0,0,0,0.458,1.000,1.000,1.000,1.000
228,0.026,0,0,0,0.458,1.000,1.000,1.000,1.000
229,0.183,0,0,0,1.831,0.687,1.386,0.722,0.667
230,0.026,0,0,0,0.458,1.000,1.000,1.000,1.000
231,0.131,0,0,0,2.060,0.388,1.769,0.565,0.526
232,0.079,0,0,0,1.105,0.809,3.000,0.333,1.000
233,0.026,0,0,0,0.458,1.000,1.000,1.000,1.000
234,0.026,0,0,0,0.458,1.000,1.000,1.000,1.000
235,0.026,0,0,0,0.458,1.000,1.000,1.000,1.000
236,0.026,0,0,0,0.458,1.000,1.000,1.000,1.000
237,0.052,0,0,0,0.687,1.000,2.000,0.500,1.000
238,0.026,0,0,0,0.458,1.000,1.000,1.000,1.000
239,0.026,0,0,0,0.458,1.000,1.000,1.000,1.000
240,0.026,0,0,0,0.458,1.000,1.000,1.000,1.000
241,0.026,0,0,0,0.458,1.000,1.000,1.000,1.000
242,0.026,0,0,0,0.458,1.000,1.000,1.000,1.000
243,0.026,0,0,0,0.458,1.000,1.000,1.000,1.000
244,0.026,0,0,0,0.458,1.000,1.000,1.000,1.000
245,0.157,0,0,0,2.060,0.465,3.735,0.268,0.545
246,0.052,0,0,0,0.916,0.785,2.646,0.378,0.667
247,0.079,0,0,0,0.916,1.000,1.464,0.683,0.857
248,0.079,0,0,0,0.916,1.000,1.464,0.683,0.857
249,0.026,0,0,0,0.458,1.000,1.000,1.000,1.000
250,0.052,0,0,0,0.916,0.785,2.646,0.378,0.667
251,0.079,0,0,0,1.239,0.643,2.702,0.370,0.667
252,0.026,0,0,0,0.458,1.000,1.000,1.000,1.000
253,0.026,0,0,0,0.458,1.000,1.000,1.000,1.000
254,0.079,0,0,0,1.105,0.809,3.000,0.333,1.000
255,0.026,0,0,0,0.458,1.000,1.000,1.000,1.000
256,0.026,0,0,0,0.458,1.000,1.000,1.000,1.000
257,0.105,0,0,0,1.831,0.393,1.537,0.650,0.571
258,0.131,0,0,0,1.468,0.764,2.610,0.383,0.769
259,0.026,0,0,0,0.458,1.000,1.000,1.000,1.000
260,0.026,0,0,0,0.458,1.000,1.000,1.000,1.000
261,0.026,0,0,0,0.458,1.000,1.000,1.000,1.000
262,0.026,0,0,0,0.458,1.000,1.000,1.000,1.000
263,0.026,0,0,0,0.458,1.000,1.000,1.000,1.000
264,0.026,0,0,0,0.458,1.000,1.000,1.000,1.000
265,0.026,0,0,0,0.458,1.000,1.000,1.000,1.000
266,0.026,0,0,0,0.458,1.000,1.000,1.000,1.000
267,0.026,0,0,0,0.458,1.000,1.000,1.000,1.000
268,0.026,0,0,0,0.458,1.000,1.000,1.000,1.000
269,0.105,0,0,0,1.373,0.698,1.637,0.611,0.727
270,0.026,0,0,0,0.458,1.000,1.000,1.000,1.000
271,0.026,0,0,0,0.458,1.000,1.000,1.000,1.000
272,0.105,0,0,0,1.468,0.611,2.530,0.395,0.615
273,0.026,0,0,0,0.458,1.000,1.000,1.000,1.000
274,0.026,0,0,0,0.458,1.000,1.000,1.000,1.000
275,0.026,0,0,0,0.458,1.000,1.000,1.000,1.000
276,0.026,0,0,0,0.458,1.000,1.000,1.000,1.000
277,0.052,0,0,0,0.687,1.000,2.000,0.500,1.000
278,0.131,0,0,0,1.926,0.444,1.560,0.641,0.556
279,0.052,0,0,0,0.687,1.000,2.000,0.500,1.000
280,0.079,0,0,0,1.144,0.754,2.702,0.370,0.667
281,0.026,0,0,0,0.458,1.000,1.000,1.000,1.000
282,0.026,0,0,0,0.458,1.000,1.000,1.000,1.000
283,0.026,0,0,0,0.458,1.000,1.000,1.000,1.000
284,0.131,0,0,0,1.831,0.491,2.136,0.468,0.667
285,0.026,0,0,0,0.458,1.000,1.000,1.000,1.000
286,0.026,0,0,0,0.458,1.000,1.000,1.000,1.000
287,0.026,0,0,0,0.458,1.000,1.000,1.000,1.000
288,0.105,0,0,0,1.831,0.393,5.568,0.180,0.571
289,0.079,0,0,0,1.144,0.754,2.702,0.370,0.667
290,0.026,0,0,0,0.458,1.000,1.000,1.000,1.000
291,0.105,0,0,0,1.144,1.000,2.000,0.500,0.800
292,0.026,0,0,0,0.458,1.000,1.000,1.000,1.000
293,0.052,0,0,0,0.781,1.000,2.000,0.500,1.000
294,0.026,0,0,0,0.458,1.000,1.000,1.000,1.000
295,0.026,0,0,0,0.458,1.000,1.000,1.000,1.000
296,0.026,0,0,0,0.458,1.000,1.000,1.000,1.000
297,0.131,0,0,0,1.697,0.572,1.064,0.940,0.667
298,0.026,0,0,0,0.458,1.000,1.000,1.000,1.000
299,0.026,0,0,0,0.458,1.000,1.000,1.000,1.000
300,0.026,0,0,0,0.458,1.000,1.000,1.000,1.000
301,0.131,0,0,0,1.563,0.674,2.610,0.383,0.769
302,0.052,0,0,0,0.781,1.000,2.000,0.500,1.000
303,0.052,0,0,0,0.781,1.000,2.000,0.500,1.000
304,0.026,0,0,0,0.458,1.000,1.000,1.000,1.000
305,0.026,0,0,0,0.458,1.000,1.000,1.000,1.000
306,0.079,0,0,0,1.373,0.524,4.123,0.243,0.600
307,0.026,0,0,0,0.458,1.000,1.000,1.000,1.000
308,0.367,0,0,0,4.538,0.224,2.762,0.362,0.467
309,0.052,0,0,0,0.687,1.000,2.000,0.500,1.000
310,0.131,0,0,0,1.697,0.572,2.980,0.336,0.625
311,0.026,0,0,0,0.458,1.000,1.000,1.000,1.000
312,0.026,0,0,0,0.458,1.000,1.000,1.000,1.000
313,0.026,0,0,0,0.458,1.000,1.000,1.000,1.000
314,0.026,0,0,0,0.458,1.000,1.000,1.000,1.000
315,0.052,0,0,0,0.916,0.785,2.646,0.378,0.667
316,0.026,0,0,0,0.458,1.000,1.000,1.000,1.000
317,0.052,0,0,0,0.781,1.000,2.000,0.500,1.000
318,0.026,0,0,0,0.458,1.000,1.000,1.000,1.000
319,0.052,0,0,0,0.687,1.000,2.000,0.500,1.000
320,0.052,0,0,0,0.781,1.000,2.000,0.500,1.000
321,0.026,0,0,0,0.458,1.000,1.000,1.000,1.000
322,0.052,0,0,0,0.687,1.000,2.000,0.500,1.000
323,0.079,0,0,0,0.916,1.000,1.464,0.683,0.857
324,0.079,0,0,0,1.373,0.524,1.567,0.638,0.600
325,0.288,0,0,0,2.707,0.494,1.438,0.695,0.647
326,0.026,0,0,0,0.458,1.000,1.000,1.000,1.000
327,0.052,0,0,0,0.781,1.000,2.000,0.500,1.000
328,0.079,0,0,0,1.010,0.967,3.000,0.333,1.000
329,0.052,0,0,0,0.781,1.000,2.000,0.500,1.000
330,0.236,0,0,0,3.891,0.196,1.432,0.699,0.419
331,0.026,0,0,0,0.458,1.000,1.000,1.000,1.000
332,0.026,0,0,0,0.458,1.000,1.000,1.000,1.000
333,0.026,0,0,0,0.458,1.000,1.000,1.000,1.000
334,0.079,0,0,0,0.916,1.000,1.464,0.683,0.857
335,0.157,0,0,0,1.697,0.686,1.155,0.866,0.600
336,0.026,0,0,0,0.458,1.000,1.000,1.000,1.000
337,0.026,0,0,0,0.458,1.000,1.000,1.000,1.000
338,0.131,0,0,0,1.697,0.572,1.665,0.601,0.588
339,0.157,0,0,0,1.697,0.686,2.089,0.479,0.800
340,0.052,0,0,0,0.687,1.000,2.000,0.500,1.000
341,0.026,0,0,0,0.458,1.000,1.000,1.000,1.000
342,0.026,0,0,0,0.458,1.000,1.000,1.000,1.000
343,0.052,0,0,0,0.781,1.000,2.000,0.500,1.000
344,0.052,0,0,0,0.916,0.785,2.646,0.378,0.667
345,0.026,0,0,0,0.458,1.000,1.000,1.000,1.000
346,0.079,0,0,0,1.144,0.754,2.702,0.370,0.667
347,0.052,0,0,0,0.687,1.000,2.000,0.500,1.000
348,0.026,0,0,0,0.458,1.000,1.000,1.000,1.000
349,0.026,0,0,0,0.458,1.000,1.000,1.000,1.000
350,0.026,0,0,0,0.458,1.000,1.000,1.000,1.000
351,0.131,0,0,0,1.468,0.764,1.727,0.579,0.714
352,0.079,0,0,0,1.239,0.643,2.702,0.370,0.667
353,0.026,0,0,0,0.458,1.000,1.000,1.000,1.000
354,0.026,0,0,0,0.458,1.000,1.000,1.000,1.000
355,0.026,0,0,0,0.458,1.000,1.000,1.000,1.000
356,0.026,0,0,0,0.458,1.000,1.000,1.000,1.000
357,0.026,0,0,0,0.458,1.000,1.000,1.000,1.000
358,0.052,0,0,0,0.916,0.785,2.646,0.378,0.667
359,0.105,0,0,0,1.239,0.857,1.468,0.681,0.800
360,0.026,0,0,0,0.458,1.000,1.000,1.000,1.000
361,0.026,0,0,0,0.458,1.000,1.000,1.000,1.000
362,0.052,0,0,0,0.916,0.785,2.646,0.378,0.667
363,0.026,0,0,0,0.458,1.000,1.000,1.000,1.000
364,0.026,0,0,0,0.458,1.000,1.000,1.000,1.000
365,0.026,0,0,0,0.458,1.000,1.000,1.000,1.000
366,0.341,0,0,0,3.946,0.275,1.729,0.578,0.481
0.026,44576,0,0,0,0.026,0.458,0,1.000,0,0,1.000,0.458,1.000,1.000,1.000
368,6,44576,0,0,0,0.026,0.458,0,1.000,0,0,1.000,0.458,1.000,1.000,1.0001.000,0.052,0,1.000,,1.0000.916,0.785,2.646,0.378,0.667
369,0.026,0,0,0,0.458,1.000,1.000,1.000,1.000
370,0.026,0,0,0,0.458,1.000,1.000,1.000,1.000
371,0.026,0,0,0,0.458,1.000,1.000,1.000,1.000
372,0.026,0,0,0,0.458,1.000,1.000,1.000,1.000
373,0.026,0,0,0,0.458,1.000,1.000,1.000,1.000
374,0.052,0,0,0,0.687,1.000,2.000,0.500,1.000
375,0.183,0,0,0,2.518,0.363,2.289,0.437,0.583
376,0.079,0,0,0,0.916,1.000,1.464,0.683,0.857
377,0.026,0,0,0,0.458,1.000,1.000,1.000,1.000
378,0.026,0,0,0,0.458,1.000,1.000,1.000,1.000
379,0.079,0,0,0,1.105,0.809,3.000,0.333,1.000
380,0.052,0,0,0,0.916,0.785,2.646,0.378,0.667
381,0.052,0,0,0,0.781,1.000,2.000,0.500,1.000
382,0.052,0,0,0,0.916,0.785,2.646,0.378,0.667
383,0.026,0,0,0,0.458,1.000,1.000,1.000,1.000
384,0.105,0,0,0,1.373,0.698,1.637,0.611,0.727
385,0.052,0,0,0,0.781,1.000,2.000,0.500,1.000
386,0.026,0,0,0,0.458,1.000,1.000,1.000,1.000
387,0.026,0,0,0,0.458,1.000,1.000,1.000,1.000
388,0.026,0,0,0,0.458,1.000,1.000,1.000,1.000
389,0.026,0,0,0,0.458,1.000,1.000,1.000,1.000
390,0.026,0,0,0,0.458,1.000,1.000,1.000,1.000
391,0.026,0,0,0,0.458,1.000,1.000,1.000,1.000
392,0.052,0,0,0,0.781,1.000,2.000,0.500,1.000
393,0.026,0,0,0,0.458,1.000,1.000,1.000,1.000
394,0.026,0,0,0,0.458,1.000,1.000,1.000,1.000
395,0.026,0,0,0,0.458,1.000,1.000,1.000,1.000
396,0.026,0,0,0,0.458,1.000,1.000,1.000,1.000
397,0.052,0,0,0,0.781,1.000,2.000,0.500,1.000
398,0.471,0,0,0,5.817,0.175,2.620,0.382,0.439
399,0.105,0,0,0,1.697,0.457,1.150,0.870,0.571
400,0.026,0,0,0,0.458,1.000,1.000,1.000,1.000
401,0.026,0,0,0,0.458,1.000,1.000,1.000,1.000
402,0.052,0,0,0,0.916,0.785,2.646,0.378,0.667
403,0.079,0,0,0,1.144,0.754,2.702,0.370,0.667
404,0.026,0,0,0,0.458,1.000,1.000,1.000,1.000
405,0.026,0,0,0,0.458,1.000,1.000,1.000,1.000
406,0.026,0,0,0,0.458,1.000,1.000,1.000,1.000
407,0.026,0,0,0,0.458,1.000,1.000,1.000,1.000
408,0.052,0,0,0,0.687,1.000,2.000,0.500,1.000
409,0.079,0,0,0,1.373,0.524,1.567,0.638,0.600
410,0.026,0,0,0,0.458,1.000,1.000,1.000,1.000
411,0.052,0,0,0,0.916,0.785,2.646,0.378,0.667
412,0.393,0,0,0,3.986,0.311,1.185,0.844,0.526
413,0.341,0,0,0,3.986,0.269,2.037,0.491,0.553
414,0.052,0,0,0,0.687,1.000,2.000,0.500,1.000
415,0.026,0,0,0,0.458,1.000,1.000,1.000,1.000
416,0.026,0,0,0,0.458,1.000,1.000,1.000,1.000
417,0.026,0,0,0,0.458,1.000,1.000,1.000,1.000
418,0.026,0,0,0,0.458,1.000,1.000,1.000,1.000
419,0.052,0,0,0,0.781,1.000,2.000,0.500,1.000
420,0.026,0,0,0,0.458,1.000,1.000,1.000,1.000
421,0.026,0,0,0,0.458,1.000,1.000,1.000,1.000
422,0.079,0,0,0,0.916,1.000,1.464,0.683,0.857
423,0.026,0,0,0,0.458,1.000,1.000,1.000,1.000
424,0.026,0,0,0,0.458,1.000,1.000,1.000,1.000
425,0.210,0,0,0,2.612,0.386,2.130,0.470,0.533
426,0.026,0,0,0,0.458,1.000,1.000,1.000,1.000
427,0.026,0,0,0,0.458,1.000,1.000,1.000,1.000
428,0.052,0,0,0,0.781,1.000,2.000,0.500,1.000
429,0.026,0,0,0,0.458,1.000,1.000,1.000,1.000
430,0.026,0,0,0,0.458,1.000,1.000,1.000,1.000
431,0.026,0,0,0,0.458,1.000,1.000,1.000,1.000
432,0.026,0,0,0,0.458,1.000,1.000,1.000,1.000
433,0.026,0,0,0,0.458,1.000,1.000,1.000,1.000
