 ,Area,Mean,Min,Max,Perim.,Circ.,AR,Round,Solidity
7678,4.558,0.767,0.526,0.985,13.307,0.323,2.296,0.436,0.706
7679,30.803,0.841,0.532,1.000,45.160,0.190,4.673,0.214,0.623
7680,13.751,0.835,0.529,1.000,19.346,0.462,1.507,0.663,0.851
7681,15.637,0.848,0.528,1.000,19.654,0.509,1.996,0.501,0.831
7682,6.181,0.722,0.529,0.985,14.753,0.357,2.260,0.442,0.742
7683,137.354,0.881,0.526,1.000,108.705,0.146,2.295,0.436,0.554
7684,3231.411,0.962,0.526,1.000,489.698,0.169,5.361,0.187,0.806
7685,5.003,0.785,0.534,0.913,24.993,0.101,8.326,0.120,0.590
7686,251.371,0.913,0.526,1.000,132.314,0.180,3.122,0.320,0.624
7687,10843.381,0.976,0.526,1.000,596.510,0.383,1.101,0.908,0.922
7688,38.372,0.812,0.527,1.000,39.631,0.307,1.482,0.675,0.815
7689,87.352,0.899,0.526,1.000,51.746,0.410,1.499,0.667,0.909
7690,2142.609,0.963,0.526,1.000,308.622,0.283,1.724,0.580,0.907
7691,4.558,0.763,0.527,1.000,15.675,0.233,9.851,0.102,0.693
7692,10.608,0.745,0.526,1.000,28.266,0.167,5.377,0.186,0.518
7693,25.171,0.827,0.526,1.000,38.036,0.219,5.596,0.179,0.646
7694,9.508,0.842,0.527,1.000,21.769,0.252,4.128,0.242,0.637
7695,4.977,0.846,0.528,1.000,15.534,0.259,2.071,0.483,0.638
7696,10.870,0.838,0.527,1.000,23.397,0.250,7.704,0.130,0.734
7697,4.505,0.864,0.527,1.000,13.507,0.310,7.106,0.141,0.839
7698,5.134,0.841,0.532,1.000,12.085,0.442,1.959,0.510,0.689
7699,45.785,0.800,0.526,1.000,68.482,0.123,5.150,0.194,0.414
7700,4.741,0.847,0.532,1.000,16.198,0.227,7.279,0.137,0.727
7701,4.715,0.862,0.529,1.000,13.056,0.348,1.461,0.684,0.694
7702,18.125,0.874,0.527,1.000,24.107,0.392,3.937,0.254,0.764
7703,7.072,0.905,0.531,1.000,11.169,0.712,1.560,0.641,0.893
7704,24.778,0.800,0.527,1.000,53.082,0.111,5.316,0.188,0.387
7705,11.237,0.896,0.533,1.000,21.020,0.320,5.020,0.199,0.664
7706,8.329,0.882,0.535,1.000,16.616,0.379,5.585,0.179,0.836
7707,5.789,0.781,0.526,1.000,11.453,0.555,3.218,0.311,0.888
7708,38.425,0.903,0.526,1.000,46.334,0.225,3.971,0.252,0.706
7709,49.976,0.882,0.526,1.000,65.183,0.148,3.848,0.260,0.365
7710,27.764,0.888,0.526,1.000,55.989,0.111,4.002,0.250,0.508
7711,28.812,0.923,0.526,1.000,44.156,0.186,2.698,0.371,0.484
7712,6.548,0.782,0.533,1.000,14.658,0.383,5.473,0.183,0.839
7713,6.339,0.903,0.529,1.000,12.899,0.479,3.624,0.276,0.840
7714,7.727,0.901,0.547,1.000,12.866,0.587,2.810,0.356,0.871
7715,14.380,0.922,0.549,1.000,20.200,0.443,2.875,0.348,0.706
7716,16.004,0.736,0.526,0.971,33.294,0.181,7.725,0.129,0.622
7717,6.208,0.839,0.529,1.000,18.866,0.219,1.691,0.591,0.635
7718,57.964,0.890,0.526,1.000,75.456,0.128,4.842,0.207,0.453
7719,42.694,0.854,0.526,1.000,79.707,0.084,6.572,0.152,0.423
7720,4.662,0.731,0.530,0.921,10.822,0.500,3.692,0.271,0.879
7721,4.715,0.793,0.534,1.000,9.645,0.637,2.780,0.360,0.891
7722,9.796,0.793,0.529,1.000,19.948,0.309,5.702,0.175,0.778
7723,8.146,0.869,0.528,1.000,19.000,0.284,1.815,0.551,0.694
7724,4.427,0.901,0.552,1.000,13.710,0.296,7.235,0.138,0.704
7725,26.219,0.779,0.528,1.000,48.132,0.142,6.257,0.160,0.454
7726,4.060,0.859,0.526,1.000,9.914,0.519,1.913,0.523,0.820
7727,7.360,0.758,0.529,0.974,20.745,0.215,6.944,0.144,0.625
7728,7.334,0.901,0.534,1.000,17.793,0.291,5.364,0.186,0.749
7729,13.463,0.830,0.530,1.000,21.943,0.351,4.576,0.219,0.754
7730,6.312,0.788,0.535,1.000,15.874,0.315,3.576,0.280,0.659
7731,5.998,0.748,0.527,0.979,18.251,0.226,7.916,0.126,0.799
7732,13.751,0.837,0.526,1.000,28.835,0.208,6.757,0.148,0.587
7733,26.088,0.858,0.528,1.000,37.999,0.227,7.422,0.135,0.692
7734,8.382,0.878,0.531,1.000,14.697,0.488,3.369,0.297,0.860
7735,16.894,0.749,0.528,1.000,35.174,0.172,9.960,0.100,0.703
7736,15.506,0.741,0.533,0.930,26.314,0.281,7.960,0.126,0.850
7737,5.239,0.775,0.525,1.000,14.318,0.321,5.974,0.167,0.775
7738,29.676,0.831,0.530,1.000,36.855,0.275,2.891,0.346,0.690
7739,16.449,0.771,0.527,1.000,31.163,0.213,6.416,0.156,0.704
7740,13.620,0.853,0.536,1.000,25.395,0.265,7.262,0.138,0.749
7741,9.036,0.828,0.533,1.000,19.363,0.303,5.006,0.200,0.650
7742,72176.587,0.977,0.525,1.000,3037.987,0.098,1.323,0.756,0.658
7743,14.720,0.914,0.526,1.000,21.351,0.406,1.469,0.681,0.782
7744,56.864,0.937,0.526,1.000,32.899,0.660,1.658,0.603,0.908
7745,110.009,0.965,0.528,1.000,39.814,0.872,1.156,0.865,0.973
7746,5.108,0.732,0.529,0.874,23.358,0.118,6.345,0.158,0.559
7747,19148.015,0.978,0.526,1.000,950.627,0.266,1.658,0.603,0.841
7748,83.502,0.858,0.526,0.943,67.242,0.232,5.962,0.168,0.900
7749,8.565,0.710,0.526,0.985,23.545,0.194,1.999,0.500,0.642
7750,9.036,0.777,0.528,1.000,16.472,0.418,1.459,0.685,0.693
7751,32.741,0.830,0.529,0.995,48.230,0.177,4.204,0.238,0.589
7752,12.363,0.858,0.529,1.000,17.918,0.484,1.486,0.673,0.830
7753,15.035,0.849,0.528,1.000,21.106,0.424,2.202,0.454,0.819
7754,5.579,0.703,0.526,0.970,20.664,0.164,1.736,0.576,0.604
7755,89.605,0.893,0.528,1.000,54.335,0.381,1.140,0.877,0.841
7756,3240.892,0.963,0.526,1.000,503.486,0.161,5.384,0.186,0.796
7757,35.046,0.849,0.527,1.000,41.024,0.262,5.158,0.194,0.676
7758,5.369,0.775,0.528,0.873,23.240,0.125,8.873,0.113,0.655
7759,248.725,0.913,0.527,1.000,127.174,0.193,3.084,0.324,0.615
7760,10874.550,0.977,0.526,1.000,597.017,0.383,1.095,0.913,0.918
7761,38.739,0.813,0.529,1.000,36.015,0.375,1.432,0.699,0.805
7762,87.274,0.899,0.528,1.000,49.813,0.442,1.474,0.678,0.909
7763,2164.794,0.963,0.526,1.000,312.058,0.279,1.708,0.585,0.909
7764,12.494,0.722,0.528,0.976,34.328,0.133,5.155,0.194,0.383
7765,17.785,0.826,0.527,1.000,38.399,0.152,8.123,0.123,0.525
7766,5.553,0.796,0.528,1.000,15.596,0.287,7.346,0.136,0.749
7767,7.465,0.817,0.534,1.000,16.986,0.325,6.530,0.153,0.828
7768,11.106,0.860,0.528,1.000,23.342,0.256,7.512,0.133,0.772
7769,4.846,0.799,0.530,1.000,13.791,0.320,7.398,0.135,0.885
7770,4.741,0.844,0.530,1.000,10.064,0.588,1.221,0.819,0.772
7771,43.715,0.797,0.529,1.000,67.527,0.120,5.281,0.189,0.402
7772,4.060,0.860,0.529,1.000,11.722,0.371,1.668,0.600,0.736
7773,17.523,0.878,0.526,1.000,24.430,0.369,3.834,0.261,0.734
7774,7.046,0.911,0.526,1.000,10.924,0.742,1.388,0.720,0.892
7775,11.525,0.731,0.526,1.000,26.167,0.212,6.362,0.157,0.640
7776,12.206,0.881,0.526,1.000,22.724,0.297,3.416,0.293,0.680
7777,5.239,0.818,0.529,1.000,16.054,0.255,4.087,0.245,0.580
7778,11.053,0.908,0.528,1.000,20.926,0.317,4.944,0.202,0.681
7779,8.172,0.851,0.536,1.000,17.224,0.346,6.105,0.164,0.839
7780,5.789,0.784,0.541,1.000,11.414,0.558,3.345,0.299,0.893
7781,36.172,0.890,0.526,1.000,54.567,0.153,3.943,0.254,0.670
7782,49.897,0.893,0.526,1.000,64.647,0.150,3.938,0.254,0.363
7783,23.835,0.906,0.526,1.000,45.925,0.142,4.116,0.243,0.442
7784,28.864,0.922,0.529,1.000,42.593,0.200,2.711,0.369,0.496
7785,6.470,0.804,0.536,1.000,14.602,0.381,5.568,0.180,0.833
7786,8.879,0.878,0.540,1.000,20.958,0.254,2.631,0.380,0.441
7787,7.360,0.895,0.530,1.000,12.961,0.551,3.032,0.330,0.873
7788,14.406,0.904,0.549,1.000,20.563,0.428,2.822,0.354,0.670
7789,15.873,0.759,0.527,0.995,31.486,0.201,7.443,0.134,0.676
7790,4.269,0.852,0.542,1.000,11.643,0.396,4.498,0.222,0.838
7791,56.943,0.887,0.528,1.000,73.491,0.132,4.841,0.207,0.452
7792,4.558,0.738,0.527,0.961,10.499,0.520,3.585,0.279,0.904
7793,39.158,0.868,0.526,1.000,62.878,0.124,7.505,0.133,0.613
7794,4.662,0.823,0.534,1.000,9.456,0.655,2.698,0.371,0.879
7795,9.325,0.769,0.526,1.000,19.908,0.296,6.245,0.160,0.795
7796,4.348,0.764,0.526,1.000,15.266,0.234,6.622,0.151,0.712
7797,4.636,0.847,0.531,1.000,14.357,0.283,7.564,0.132,0.695
7798,26.035,0.768,0.526,1.000,50.421,0.129,6.146,0.163,0.431
7799,7.386,0.759,0.534,0.990,20.651,0.218,7.068,0.141,0.625
7800,7.072,0.898,0.540,1.000,17.564,0.288,5.481,0.182,0.752
7801,13.253,0.820,0.528,1.000,22.345,0.334,4.603,0.217,0.747
7802,6.208,0.788,0.529,1.000,15.779,0.313,3.658,0.273,0.633
7803,5.841,0.734,0.534,0.965,17.659,0.235,8.377,0.119,0.817
7804,7.701,0.881,0.530,1.000,14.981,0.431,4.063,0.246,0.812
7805,26.193,0.858,0.528,1.000,37.636,0.232,7.414,0.135,0.700
7806,5.920,0.805,0.529,1.000,14.595,0.349,4.114,0.243,0.781
7807,8.644,0.886,0.526,1.000,15.841,0.433,3.082,0.324,0.816
7808,16.449,0.746,0.528,1.000,34.488,0.174,9.901,0.101,0.706
7809,15.270,0.732,0.526,0.867,26.772,0.268,7.913,0.126,0.832
7810,5.212,0.818,0.528,1.000,13.307,0.370,5.176,0.193,0.783
7811,29.231,0.837,0.526,1.000,38.781,0.244,2.914,0.343,0.681
7812,15.899,0.778,0.530,1.000,30.705,0.212,6.310,0.158,0.699
7813,13.515,0.857,0.534,1.000,25.071,0.270,7.021,0.142,0.743
7814,9.141,0.857,0.529,1.000,18.676,0.329,4.807,0.208,0.674
7815,72448.492,0.977,0.525,1.000,2950.319,0.105,1.320,0.758,0.661
7816,15.585,0.912,0.527,1.000,20.703,0.457,1.526,0.655,0.783
7817,58.593,0.941,0.525,1.000,36.940,0.540,1.633,0.612,0.917
7818,110.716,0.962,0.530,1.000,39.948,0.872,1.153,0.867,0.973
7819,19077.898,0.978,0.526,1.000,939.150,0.272,1.657,0.603,0.840
7820,73.287,0.856,0.527,0.943,67.595,0.202,6.033,0.166,0.892
7821,24.831,0.844,0.530,0.943,37.551,0.221,4.749,0.211,0.730
7822,5.055,0.745,0.527,1.000,15.044,0.281,1.684,0.594,0.669
7823,6.941,0.763,0.534,1.000,17.561,0.283,1.808,0.553,0.706
7824,66.870,0.872,0.526,1.000,43.199,0.450,1.191,0.840,0.882
7825,3263.601,0.963,0.526,1.000,478.512,0.179,5.396,0.185,0.802
7826,24.621,0.815,0.528,1.000,37.724,0.217,6.157,0.162,0.670
7827,36.015,0.857,0.527,1.000,39.144,0.295,2.016,0.496,0.831
7828,186.753,0.916,0.526,1.000,89.790,0.291,1.576,0.634,0.765
7829,10874.053,0.977,0.526,1.000,587.388,0.396,1.098,0.911,0.920
7830,25.433,0.765,0.526,1.000,42.986,0.173,1.607,0.622,0.729
7831,89.736,0.899,0.528,1.000,51.242,0.429,1.542,0.649,0.893
7832,2139.466,0.966,0.526,1.000,284.172,0.333,1.721,0.581,0.908
7833,9.194,0.686,0.526,0.949,27.207,0.156,1.878,0.532,0.614
7834,8.617,0.744,0.530,0.967,23.459,0.197,5.192,0.193,0.527
7835,16.659,0.846,0.526,1.000,37.483,0.149,8.290,0.121,0.512
7836,4.505,0.772,0.539,1.000,14.128,0.284,8.079,0.124,0.733
7837,7.229,0.850,0.540,1.000,16.623,0.329,6.324,0.158,0.799
7838,12.468,0.853,0.526,1.000,29.570,0.179,6.302,0.159,0.464
7839,4.479,0.829,0.530,1.000,13.765,0.297,1.612,0.620,0.622
7840,41.594,0.800,0.529,1.000,67.567,0.114,5.165,0.194,0.390
7841,15.532,0.890,0.527,1.000,24.486,0.326,4.004,0.250,0.693
7842,6.574,0.914,0.526,1.000,11.303,0.647,1.463,0.683,0.878
7843,6.732,0.720,0.526,1.000,15.053,0.373,4.488,0.223,0.799
7844,11.106,0.886,0.526,1.000,22.400,0.278,3.380,0.296,0.665
7845,11.158,0.905,0.530,1.000,21.249,0.311,5.031,0.199,0.676
7846,7.543,0.883,0.541,1.000,16.577,0.345,6.013,0.166,0.840
7847,6.024,0.786,0.534,1.000,11.682,0.555,3.285,0.304,0.881
7848,33.972,0.899,0.526,1.000,50.486,0.167,3.978,0.251,0.639
7849,48.483,0.891,0.526,1.000,64.497,0.146,3.952,0.253,0.360
7850,26.324,0.888,0.526,1.000,53.448,0.116,4.084,0.245,0.495
7851,28.367,0.928,0.530,1.000,43.012,0.193,2.723,0.367,0.493
7852,6.470,0.809,0.529,1.000,14.373,0.394,5.228,0.191,0.844
7853,6.443,0.899,0.551,1.000,13.127,0.470,3.619,0.276,0.837
7854,7.020,0.902,0.546,1.000,12.219,0.591,2.875,0.348,0.876
7855,13.358,0.914,0.529,1.000,19.781,0.429,2.901,0.345,0.683
7856,14.877,0.749,0.526,0.974,32.134,0.181,7.684,0.130,0.639
7857,4.112,0.874,0.535,1.000,12.006,0.359,4.879,0.205,0.807
7858,56.419,0.885,0.526,1.000,74.462,0.128,4.922,0.203,0.443
7859,34.208,0.863,0.526,1.000,69.090,0.090,8.028,0.125,0.559
7860,4.505,0.819,0.538,1.000,9.779,0.592,2.889,0.346,0.866
7861,8.984,0.783,0.527,1.000,19.222,0.306,6.374,0.157,0.836
7862,4.217,0.888,0.530,1.000,13.994,0.271,7.633,0.131,0.678
7863,24.673,0.779,0.526,1.000,46.609,0.143,6.297,0.159,0.451
7864,7.648,0.771,0.529,0.976,20.974,0.218,6.783,0.147,0.636
7865,6.941,0.897,0.533,1.000,17.603,0.281,5.468,0.183,0.696
7866,12.887,0.822,0.529,1.000,21.619,0.346,4.747,0.211,0.759
7867,6.234,0.779,0.530,1.000,15.684,0.318,3.709,0.270,0.640
7868,5.736,0.739,0.535,0.924,17.335,0.240,7.869,0.127,0.819
7869,7.622,0.875,0.526,1.000,14.713,0.442,4.063,0.246,0.806
7870,25.564,0.854,0.530,1.000,38.133,0.221,7.439,0.134,0.684
7871,5.553,0.807,0.530,1.000,13.167,0.403,3.754,0.266,0.764
7872,8.408,0.881,0.527,1.000,18.146,0.321,2.914,0.343,0.811
7873,16.161,0.752,0.526,1.000,34.125,0.174,9.745,0.103,0.728
7874,14.773,0.743,0.527,0.949,26.085,0.273,8.094,0.124,0.846
7875,5.055,0.804,0.534,1.000,13.765,0.335,6.047,0.165,0.772
7876,28.524,0.836,0.526,1.000,39.239,0.233,2.928,0.342,0.666
7877,15.008,0.777,0.525,1.000,27.121,0.256,6.491,0.154,0.752
7878,13.306,0.851,0.526,1.000,24.976,0.268,7.077,0.141,0.739
7879,8.303,0.848,0.530,1.000,18.352,0.310,5.119,0.195,0.650
7880,72401.739,0.977,0.525,1.000,2954.150,0.104,1.322,0.756,0.660
7881,15.061,0.905,0.527,1.000,19.638,0.491,1.576,0.634,0.783
7882,59.274,0.943,0.531,1.000,34.272,0.634,1.619,0.618,0.938
7883,109.930,0.960,0.529,1.000,40.445,0.844,1.141,0.877,0.969
7884,19124.049,0.978,0.526,1.000,939.317,0.272,1.658,0.603,0.840
7885,71.584,0.854,0.529,0.943,67.406,0.198,6.087,0.164,0.868
7886,6.024,0.751,0.529,0.995,14.507,0.360,1.260,0.794,0.662
7887,23.678,0.841,0.529,0.943,36.793,0.220,4.956,0.202,0.691
7888,6.941,0.795,0.527,1.000,13.821,0.457,1.452,0.689,0.803
7889,8.329,0.819,0.529,1.000,15.004,0.465,1.809,0.553,0.779
7890,64.984,0.867,0.527,1.000,46.749,0.374,1.120,0.893,0.835
7891,3287.960,0.962,0.526,1.000,489.760,0.172,5.387,0.186,0.806
7892,21.085,0.821,0.528,1.000,37.211,0.191,6.583,0.152,0.598
7893,33.762,0.877,0.528,1.000,33.863,0.370,1.981,0.505,0.875
7894,188.273,0.918,0.527,1.000,90.398,0.290,1.621,0.617,0.750
7895,10874.943,0.977,0.526,1.000,576.660,0.411,1.097,0.911,0.924
7896,24.569,0.778,0.526,1.000,31.415,0.313,1.481,0.675,0.775
7897,91.072,0.904,0.526,1.000,49.244,0.472,1.493,0.670,0.915
7898,2147.979,0.963,0.526,1.000,296.783,0.306,1.719,0.582,0.913
7899,8.041,0.745,0.527,0.990,21.288,0.223,5.003,0.200,0.585
7900,15.794,0.850,0.532,1.000,37.657,0.140,8.431,0.119,0.510
7901,4.086,0.742,0.528,1.000,13.670,0.275,8.395,0.119,0.729
7902,6.862,0.865,0.527,1.000,16.433,0.319,6.270,0.159,0.804
7903,9.665,0.853,0.539,1.000,22.442,0.241,8.119,0.123,0.748
7904,4.296,0.812,0.528,1.000,12.945,0.322,1.483,0.674,0.618
7905,41.411,0.802,0.529,1.000,69.130,0.109,5.210,0.192,0.385
7906,4.034,0.872,0.526,1.000,11.777,0.365,5.892,0.170,0.817
7907,15.061,0.870,0.527,1.000,24.888,0.306,4.130,0.242,0.681
7908,6.391,0.904,0.530,1.000,11.113,0.650,1.526,0.655,0.892
7909,5.631,0.720,0.528,1.000,13.396,0.394,4.257,0.235,0.817
7910,10.765,0.890,0.526,1.000,21.674,0.288,3.309,0.302,0.661
7911,10.608,0.890,0.526,1.000,20.965,0.303,5.120,0.195,0.655
7912,7.622,0.890,0.531,1.000,16.482,0.353,5.845,0.171,0.830
7913,5.579,0.791,0.528,1.000,11.359,0.543,3.371,0.297,0.875
7914,32.715,0.897,0.526,1.000,55.577,0.133,4.001,0.250,0.631
7915,48.194,0.886,0.526,1.000,64.608,0.145,3.919,0.255,0.355
7916,28.026,0.925,0.526,1.000,43.469,0.186,2.761,0.362,0.480
7917,23.547,0.894,0.526,1.000,43.273,0.158,4.124,0.242,0.438
7918,5.946,0.805,0.529,1.000,14.279,0.366,5.543,0.180,0.817
7919,6.260,0.905,0.540,1.000,12.480,0.505,3.515,0.285,0.846
7920,7.151,0.908,0.551,1.000,12.353,0.589,2.817,0.355,0.872
7921,13.175,0.921,0.526,1.000,19.457,0.437,2.997,0.334,0.691
7922,14.196,0.749,0.527,0.990,32.726,0.167,7.572,0.132,0.602
7923,4.086,0.888,0.532,1.000,12.062,0.353,4.898,0.204,0.819
7924,55.450,0.879,0.527,1.000,75.528,0.122,4.929,0.203,0.434
7925,31.038,0.866,0.526,1.000,54.472,0.131,8.821,0.113,0.571
7926,4.453,0.806,0.526,1.000,9.551,0.613,3.000,0.333,0.859
7927,8.932,0.798,0.526,1.000,19.222,0.304,6.253,0.160,0.806
7928,4.400,0.876,0.526,1.000,14.586,0.260,7.941,0.126,0.655
7929,24.935,0.776,0.531,0.995,48.953,0.131,6.239,0.160,0.429
7930,7.413,0.744,0.528,0.970,20.785,0.216,7.111,0.141,0.635
7931,6.967,0.900,0.534,1.000,17.375,0.290,5.373,0.186,0.726
7932,12.992,0.830,0.526,1.000,21.619,0.349,4.705,0.213,0.770
7933,6.443,0.769,0.534,1.000,16.466,0.299,3.632,0.275,0.646
7934,5.972,0.734,0.527,0.925,18.574,0.218,8.658,0.115,0.796
7935,7.334,0.875,0.528,1.000,14.484,0.439,4.111,0.243,0.808
7936,25.276,0.859,0.526,1.000,37.636,0.224,7.509,0.133,0.691
7937,5.343,0.798,0.526,1.000,12.385,0.438,3.618,0.276,0.792
7938,7.648,0.888,0.526,1.000,13.916,0.496,3.576,0.280,0.877
7939,13.987,0.756,0.529,1.000,29.057,0.208,8.182,0.122,0.762
7940,13.882,0.731,0.528,0.911,25.533,0.268,7.905,0.127,0.858
7941,4.584,0.777,0.534,1.000,13.899,0.298,6.495,0.154,0.754
7942,27.188,0.837,0.528,1.000,37.542,0.242,2.906,0.344,0.658
7943,15.061,0.783,0.529,1.000,27.027,0.259,6.461,0.155,0.764
7944,13.018,0.845,0.527,1.000,24.882,0.264,7.147,0.140,0.755
7945,8.146,0.844,0.527,1.000,18.258,0.307,5.121,0.195,0.642
7946,72362.869,0.977,0.525,1.000,2981.851,0.102,1.323,0.756,0.660
7947,13.437,0.912,0.528,1.000,18.794,0.478,1.533,0.652,0.797
7948,57.545,0.943,0.530,1.000,32.883,0.669,1.594,0.627,0.940
7949,109.852,0.963,0.527,1.000,39.585,0.881,1.164,0.859,0.977
7950,19136.936,0.978,0.526,1.000,925.885,0.281,1.660,0.603,0.840
7951,70.720,0.852,0.526,0.943,65.401,0.208,6.116,0.164,0.867
7952,6.129,0.748,0.528,0.995,18.225,0.232,1.354,0.738,0.678
7953,24.202,0.842,0.527,0.985,37.306,0.219,5.139,0.195,0.708
7954,8.539,0.786,0.526,1.000,19.196,0.291,1.455,0.687,0.758
7955,9.560,0.801,0.528,1.000,18.738,0.342,2.345,0.426,0.765
7956,61.553,0.858,0.526,1.000,58.778,0.224,1.230,0.813,0.794
7957,3304.881,0.963,0.526,1.000,483.430,0.178,5.394,0.185,0.806
7958,19.540,0.830,0.528,1.000,37.250,0.177,7.095,0.141,0.611
7959,33.998,0.864,0.528,1.000,32.869,0.395,2.068,0.483,0.862
7960,183.532,0.924,0.527,1.000,92.379,0.270,1.618,0.618,0.743
7961,10888.956,0.977,0.526,1.000,592.384,0.390,1.097,0.911,0.920
7962,27.921,0.787,0.527,1.000,36.568,0.262,1.488,0.672,0.714
7963,93.481,0.902,0.528,1.000,47.949,0.511,1.519,0.658,0.913
7964,2174.355,0.962,0.526,1.000,321.845,0.264,1.713,0.584,0.916
7965,8.251,0.739,0.528,0.994,23.878,0.182,5.145,0.194,0.477
7966,13.463,0.838,0.526,1.000,32.834,0.157,13.162,0.076,0.650
7967,6.522,0.837,0.526,1.000,16.299,0.309,6.766,0.148,0.811
7968,11.865,0.860,0.534,1.000,29.057,0.177,6.582,0.152,0.473
7969,40.546,0.794,0.529,1.000,66.936,0.114,5.276,0.190,0.382
7970,14.458,0.875,0.531,1.000,25.078,0.289,4.097,0.244,0.641
7971,6.050,0.910,0.528,1.000,11.437,0.581,1.426,0.701,0.865
7972,5.527,0.742,0.529,1.000,12.519,0.443,3.941,0.254,0.867
7973,10.791,0.874,0.529,1.000,23.545,0.245,3.171,0.315,0.649
7974,10.058,0.905,0.538,1.000,20.334,0.306,5.253,0.190,0.661
7975,7.439,0.865,0.530,1.000,17.263,0.314,6.291,0.159,0.810
7976,5.579,0.787,0.534,1.000,11.319,0.547,3.247,0.308,0.901
7977,32.584,0.885,0.526,1.000,54.488,0.138,3.900,0.256,0.616
7978,43.899,0.889,0.526,1.000,53.612,0.192,6.893,0.145,0.528
7979,28.314,0.923,0.526,1.000,42.783,0.194,2.729,0.366,0.500
7980,22.788,0.896,0.526,1.000,44.607,0.144,4.015,0.249,0.427
7981,6.129,0.798,0.528,1.000,14.334,0.375,5.469,0.183,0.843
7982,6.260,0.905,0.550,1.000,13.127,0.456,3.629,0.276,0.817
7983,7.282,0.890,0.526,1.000,13.553,0.498,2.920,0.342,0.839
7984,12.992,0.911,0.532,1.000,19.418,0.433,2.974,0.336,0.683
7985,13.070,0.757,0.529,0.975,24.777,0.268,6.279,0.159,0.705
7986,53.983,0.879,0.526,1.000,76.561,0.116,5.016,0.199,0.431
7987,29.519,0.873,0.526,1.000,57.045,0.114,8.600,0.116,0.532
7988,4.479,0.829,0.534,1.000,9.779,0.589,2.895,0.345,0.851
7989,8.853,0.774,0.528,1.000,19.222,0.301,6.519,0.153,0.846
7990,4.400,0.853,0.533,1.000,14.128,0.277,7.781,0.129,0.683
7991,25.014,0.766,0.530,1.000,48.858,0.132,6.202,0.161,0.435
7992,7.701,0.754,0.528,0.964,21.432,0.211,7.075,0.141,0.653
7993,6.836,0.910,0.529,1.000,16.593,0.312,5.233,0.191,0.765
7994,12.834,0.828,0.530,1.000,21.658,0.344,4.841,0.207,0.741
7995,6.286,0.763,0.530,1.000,15.550,0.327,3.763,0.266,0.661
7996,5.422,0.736,0.527,0.938,17.201,0.230,7.726,0.129,0.810
7997,7.203,0.875,0.527,1.000,13.781,0.477,3.916,0.255,0.810
7998,24.673,0.860,0.527,1.000,37.408,0.222,7.488,0.134,0.685
7999,5.422,0.792,0.526,1.000,13.356,0.382,4.079,0.245,0.784
8000,7.543,0.898,0.529,1.000,13.781,0.499,3.740,0.267,0.890
8001,14.904,0.746,0.530,1.000,33.343,0.168,9.263,0.108,0.692
8002,13.961,0.737,0.534,0.855,25.857,0.262,8.283,0.121,0.837
8003,4.400,0.803,0.530,1.000,13.213,0.317,6.237,0.160,0.764
8004,26.428,0.840,0.526,1.000,41.772,0.190,2.965,0.337,0.648
8005,14.773,0.786,0.530,1.000,25.559,0.284,5.930,0.169,0.777
8006,12.861,0.849,0.530,1.000,24.653,0.266,7.221,0.138,0.748
8007,8.198,0.861,0.527,1.000,17.437,0.339,5.014,0.199,0.692
8008,72436.784,0.977,0.525,1.000,2989.633,0.102,1.323,0.756,0.661
8009,14.013,0.907,0.525,1.000,19.006,0.487,1.594,0.627,0.808
8010,58.095,0.949,0.526,1.000,32.196,0.704,1.623,0.616,0.947
8011,109.511,0.963,0.528,1.000,39.412,0.886,1.154,0.866,0.974
8012,19150.635,0.978,0.526,1.000,937.502,0.274,1.659,0.603,0.839
8013,73.758,0.856,0.528,0.943,69.024,0.195,6.172,0.162,0.881
8014,4.715,0.737,0.526,0.985,17.254,0.199,1.154,0.867,0.590
8015,6.470,0.775,0.526,0.995,15.099,0.357,1.198,0.835,0.728
8016,26.821,0.839,0.530,0.990,41.135,0.199,4.794,0.209,0.592
8017,6.993,0.786,0.529,1.000,14.413,0.423,1.417,0.706,0.777
8018,10.268,0.791,0.529,1.000,20.285,0.314,2.413,0.414,0.757
8019,59.169,0.854,0.528,1.000,48.423,0.317,1.206,0.829,0.821
8020,3277.326,0.962,0.526,1.000,492.749,0.170,5.395,0.185,0.803
8021,19.199,0.822,0.526,1.000,38.395,0.164,6.781,0.147,0.591
8022,33.631,0.868,0.529,1.000,32.814,0.393,2.087,0.479,0.864
8023,184.475,0.917,0.526,1.000,93.635,0.264,1.627,0.615,0.700
8024,10866.352,0.976,0.526,1.000,587.061,0.396,1.099,0.910,0.922
8025,27.109,0.774,0.527,1.000,49.813,0.137,1.664,0.601,0.696
8026,93.743,0.897,0.527,1.000,49.489,0.481,1.542,0.649,0.912
8027,2158.299,0.963,0.526,1.000,310.682,0.281,1.718,0.582,0.919
8028,7.386,0.742,0.529,0.994,20.641,0.218,5.041,0.198,0.597
8029,14.301,0.834,0.527,1.000,37.428,0.128,8.618,0.116,0.475
8030,6.181,0.848,0.526,1.000,15.652,0.317,6.540,0.153,0.797
8031,9.691,0.846,0.528,1.000,22.711,0.236,8.043,0.124,0.714
8032,36.617,0.787,0.527,1.000,56.721,0.143,6.380,0.157,0.425
8033,12.782,0.869,0.530,1.000,36.168,0.123,4.169,0.240,0.597
8034,5.815,0.913,0.527,1.000,10.427,0.672,1.389,0.720,0.876
